latitude,longitude,hdc_temperature,bmp_temperature,humidity,pressure,mpu_altitude,time
-33.36850666666667,-70.690315,28.74,30.25,27.72,957.68,0.0,"18/01, 14:12:33"
-33.36850666666667,-70.690315,28.69,30.28,27.72,957.71,0.05,"18/01, 14:12:37"
-33.36850666666667,-70.690315,28.67,30.27,27.73,957.72,-0.0,"18/01, 14:12:41"
-33.36850666666667,-70.690315,28.67,30.21,27.53,957.72,0.06,"18/01, 14:12:45"
-33.36850666666667,-70.690315,28.7,30.19,27.52,957.74,-0.0,"18/01, 14:12:49"
-33.36850666666667,-70.690315,28.74,30.21,27.52,957.71,0.04,"18/01, 14:12:53"
-33.36850666666667,-70.690315,28.75,30.24,27.62,957.72,0.0,"18/01, 14:12:57"
-33.36850666666667,-70.690315,28.78,30.29,27.72,957.7,0.04,"18/01, 14:13:01"
-33.36850666666667,-70.690315,28.78,30.34,27.92,957.68,0.0,"18/01, 14:13:05"
-33.36850666666667,-70.690315,28.81,30.39,27.92,957.76,0.01,"18/01, 14:13:09"
-33.36850666666667,-70.690315,28.82,30.43,27.82,957.74,-0.0,"18/01, 14:13:13"
-33.368505,-70.690315,28.85,30.43,27.82,957.72,-0.01,"18/01, 14:13:17"
-33.368505,-70.690315,28.86,30.47,27.82,957.74,0.0,"18/01, 14:13:22"
-33.368505,-70.690315,28.86,30.43,27.82,957.74,-0.0,"18/01, 14:13:25"
-33.368505,-70.690315,28.91,30.45,27.92,957.73,-0.0,"18/01, 14:13:29"
-33.368505,-70.690315,28.94,30.48,27.91,957.73,-0.0,"18/01, 14:13:33"
-33.368505,-70.690315,28.97,30.53,27.91,957.75,-0.0,"18/01, 14:13:37"
-33.368505,-70.690315,29.04,30.54,28.0,957.75,-0.0,"18/01, 14:13:41"
-33.368505,-70.690315,29.08,30.6,27.91,957.76,0.0,"18/01, 14:13:45"
-33.368505,-70.690315,29.14,30.69,27.81,957.76,-0.0,"18/01, 14:13:49"
-33.368505,-70.690315,29.2,30.75,27.79,957.73,-0.0,"18/01, 14:13:53"
-33.368505,-70.690315,29.24,30.82,28.28,957.72,-0.0,"18/01, 14:13:57"
-33.368505,-70.690315,29.31,30.88,28.28,957.74,0.09,"18/01, 14:14:02"
-33.368505,-70.69031333333334,29.36,30.95,27.99,957.74,-0.0,"18/01, 14:14:05"
-33.368505,-70.69031333333334,29.36,30.99,27.79,957.72,0.06,"18/01, 14:14:09"
-33.368505,-70.690315,29.36,31.03,27.59,957.69,0.0,"18/01, 14:14:13"
-33.368505,-70.69031333333334,29.31,31.04,27.3,957.69,0.08,"18/01, 14:14:17"
-33.368505,-70.69031333333334,29.39,31.07,27.4,957.72,-0.0,"18/01, 14:14:21"
-33.368505,-70.69031333333334,29.44,31.08,27.58,957.72,0.05,"18/01, 14:14:25"
-33.368505,-70.69031333333334,29.51,31.09,27.28,957.73,0.0,"18/01, 14:14:29"
-33.36850333333334,-70.69031333333334,29.53,31.11,27.28,957.74,0.11,"18/01, 14:14:33"
-33.36850333333334,-70.690315,29.42,31.05,27.19,957.73,0.0,"18/01, 14:14:37"
-33.36850333333334,-70.69031333333334,29.47,31.05,27.28,957.76,-0.05,"18/01, 14:14:41"
-33.36850333333334,-70.69031333333334,29.53,31.06,27.09,957.79,0.0,"18/01, 14:14:45"
-33.368505,-70.69031333333334,29.51,31.07,27.09,957.78,0.01,"18/01, 14:14:50"
-33.368505,-70.69031333333334,29.5,31.05,27.19,957.78,0.0,"18/01, 14:14:53"
-33.368505,-70.69031333333334,29.5,31.04,27.09,957.77,0.06,"18/01, 14:14:57"
-33.368505,-70.69031333333334,29.53,31.07,26.89,957.76,-0.0,"18/01, 14:15:01"
-33.368505,-70.69031333333334,29.57,31.15,26.79,957.78,0.01,"18/01, 14:15:05"
-33.368505,-70.69031333333334,29.61,31.19,26.89,957.78,0.0,"18/01, 14:15:09"
-33.368505,-70.69031333333334,29.69,31.28,26.88,957.81,-0.0,"18/01, 14:15:13"
-33.368505,-70.69031333333334,29.66,31.35,26.98,957.82,-0.0,"18/01, 14:15:17"
-33.368505,-70.69031333333334,29.69,31.39,26.98,957.8,0.0,"18/01, 14:15:21"
-33.368505,-70.69031333333334,29.68,31.39,26.68,957.8,0.0,"18/01, 14:15:25"
-33.368505,-70.69031333333334,29.66,31.31,26.68,957.82,-0.0,"18/01, 14:15:29"
-33.368505,-70.69031333333334,29.6,31.24,26.59,957.81,0.0,"18/01, 14:15:33"
-33.36850333333334,-70.69031333333334,29.6,31.21,26.5,957.77,0.0,"18/01, 14:15:37"
-33.36850333333334,-70.69031333333334,29.63,31.19,26.5,957.78,-0.0,"18/01, 14:15:41"
-33.36850333333334,-70.69031333333334,29.76,31.29,26.58,957.74,0.0,"18/01, 14:15:45"
-33.36850333333334,-70.69031333333334,29.76,31.35,26.68,957.71,0.0,"18/01, 14:15:49"
-33.36850333333334,-70.69031333333334,29.78,31.38,26.58,957.71,0.0,"18/01, 14:15:53"
-33.36850333333334,-70.69031333333334,29.73,31.37,26.48,957.75,0.1,"18/01, 14:15:57"
-33.36850333333334,-70.69031333333334,29.68,31.28,26.48,957.72,-0.0,"18/01, 14:16:01"
-33.36850333333334,-70.69031333333334,29.61,31.22,26.4,957.73,0.05,"18/01, 14:16:05"
-33.36850333333334,-70.69031333333334,29.65,31.25,26.39,957.73,-0.0,"18/01, 14:16:09"
-33.36850333333334,-70.69031333333334,29.69,31.29,26.29,957.74,0.04,"18/01, 14:16:13"
-33.36850333333334,-70.69031333333334,29.71,31.3,26.39,957.73,0.0,"18/01, 14:16:17"
-33.36850333333334,-70.690315,29.73,31.29,26.29,957.74,0.04,"18/01, 14:16:21"
-33.36850333333334,-70.690315,29.79,31.33,26.29,957.74,-0.0,"18/01, 14:16:25"
-33.36850333333334,-70.690315,29.78,31.33,26.29,957.74,0.1,"18/01, 14:16:29"
-33.36850333333334,-70.690315,29.71,31.35,26.39,957.69,-0.0,"18/01, 14:16:33"
-33.36850333333334,-70.690315,29.69,31.31,26.29,957.67,0.04,"18/01, 14:16:37"
-33.36850333333334,-70.690315,29.76,31.41,26.39,957.7,0.0,"18/01, 14:16:41"
-33.36850333333334,-70.690315,29.79,31.47,26.29,957.71,0.04,"18/01, 14:16:45"
-33.36850333333334,-70.690315,29.71,31.42,26.29,957.71,-0.0,"18/01, 14:16:49"
-33.36850333333334,-70.690315,29.75,31.38,26.39,957.71,0.02,"18/01, 14:16:53"
-33.36850333333334,-70.690315,29.73,31.43,26.19,957.71,0.0,"18/01, 14:16:57"
-33.36850333333334,-70.690315,29.79,31.43,26.39,957.71,0.01,"18/01, 14:17:01"
-33.36850333333334,-70.690315,29.78,31.42,26.48,957.7,-0.0,"18/01, 14:17:05"
-33.36850166666667,-70.690315,29.81,31.44,26.39,957.7,-0.0,"18/01, 14:17:09"
-33.36850333333334,-70.690315,29.9,31.51,26.37,957.7,0.0,"18/01, 14:17:14"
-33.36850166666667,-70.690315,29.94,31.54,26.37,957.71,-0.0,"18/01, 14:17:17"
-33.36850166666667,-70.690315,30.03,31.59,26.47,957.7,0.0,"18/01, 14:17:21"
-33.36850166666667,-70.690315,30.09,31.67,26.37,957.71,0.0,"18/01, 14:17:26"
-33.36850166666667,-70.690315,30.1,31.75,26.37,957.69,-0.0,"18/01, 14:17:29"
-33.36850166666667,-70.690315,30.08,31.78,26.18,957.72,0.0,"18/01, 14:17:33"
-33.36850166666667,-70.690315,29.87,31.76,25.99,957.75,0.0,"18/01, 14:17:37"
-33.36850166666667,-70.690315,29.98,31.75,26.08,957.72,0.0,"18/01, 14:17:41"
-33.36850166666667,-70.690315,30.08,31.79,26.18,957.72,0.03,"18/01, 14:17:45"
-33.36850166666667,-70.690315,30.08,31.83,26.37,957.71,-0.0,"18/01, 14:17:49"
-33.3685,-70.690315,30.1,31.85,26.37,957.71,0.03,"18/01, 14:17:53"
-33.3685,-70.690315,30.1,31.88,26.37,957.7,0.0,"18/01, 14:17:57"
-33.3685,-70.690315,30.0,31.86,26.37,957.69,0.03,"18/01, 14:18:01"
-33.3685,-70.690315,30.08,31.77,26.37,957.65,0.0,"18/01, 14:18:05"
-33.3685,-70.690315,30.15,31.81,26.36,957.68,0.05,"18/01, 14:18:09"
-33.3685,-70.690315,30.16,31.83,26.26,957.7,-0.0,"18/01, 14:18:13"
-33.3685,-70.690315,30.16,31.82,26.26,957.72,0.03,"18/01, 14:18:17"
-33.3685,-70.690315,30.18,31.8,26.07,957.72,-0.0,"18/01, 14:18:21"
-33.3685,-70.690315,30.21,31.86,26.17,957.71,0.01,"18/01, 14:18:25"
-33.3685,-70.690315,30.21,31.89,26.07,957.69,-0.0,"18/01, 14:18:29"
-33.368498333333335,-70.690315,30.23,31.86,25.96,957.69,0.02,"18/01, 14:18:34"
-33.368498333333335,-70.690315,30.23,31.86,25.96,957.66,-0.0,"18/01, 14:18:38"
-33.368498333333335,-70.690315,30.19,31.82,26.07,957.66,0.01,"18/01, 14:18:41"
-33.368498333333335,-70.690315,30.23,31.82,26.17,957.65,-0.0,"18/01, 14:18:45"
-33.368498333333335,-70.690315,30.3,31.88,26.17,957.65,-0.01,"18/01, 14:18:49"
-33.368498333333335,-70.690315,30.34,31.97,26.07,957.69,0.0,"18/01, 14:18:53"
-33.368498333333335,-70.690315,30.34,32.02,26.46,957.69,-0.0,"18/01, 14:18:57"
-33.368498333333335,-70.690315,30.37,32.02,26.85,957.71,0.0,"18/01, 14:19:01"
-33.368498333333335,-70.690315,30.44,32.09,26.74,957.72,0.0,"18/01, 14:19:05"
-33.368498333333335,-70.690315,30.46,32.11,26.45,957.72,-0.0,"18/01, 14:19:09"
-33.368498333333335,-70.690315,30.44,32.09,26.35,957.72,-0.0,"18/01, 14:19:13"
-33.368498333333335,-70.690315,30.47,32.08,26.05,957.71,-0.0,"18/01, 14:19:17"
-33.368498333333335,-70.690315,30.46,32.09,26.15,957.72,-0.0,"18/01, 14:19:21"
-33.368498333333335,-70.690315,30.53,32.1,26.25,957.71,0.09,"18/01, 14:19:25"
-33.368496666666665,-70.690315,30.53,32.17,26.93,957.71,-0.0,"18/01, 14:19:29"
-33.368496666666665,-70.690315,30.5,32.23,27.62,957.67,0.08,"18/01, 14:19:33"
-33.368496666666665,-70.690315,30.57,32.28,27.23,957.66,0.0,"18/01, 14:19:37"
-33.368496666666665,-70.690315,30.59,32.27,26.64,957.65,0.07,"18/01, 14:19:41"
-33.368496666666665,-70.690315,30.62,32.28,26.45,957.66,0.0,"18/01, 14:19:45"
-33.368496666666665,-70.690315,30.66,32.29,26.53,957.67,0.05,"18/01, 14:19:49"
-33.368496666666665,-70.690315,30.7,32.34,26.43,957.7,-0.0,"18/01, 14:19:54"
-33.368496666666665,-70.690315,30.53,32.29,26.15,957.72,0.01,"18/01, 14:19:57"
-33.368496666666665,-70.690315,30.44,32.17,25.95,957.74,-0.0,"18/01, 14:20:02"
-33.368495,-70.690315,30.44,32.12,25.85,957.74,0.05,"18/01, 14:20:06"
-33.368495,-70.690315,30.46,32.11,25.66,957.72,0.0,"18/01, 14:20:09"
-33.368495,-70.690315,30.46,32.15,25.66,957.71,0.03,"18/01, 14:20:13"
-33.368495,-70.690315,30.43,32.16,25.76,957.69,0.0,"18/01, 14:20:17"
-33.368495,-70.690315,30.39,32.16,26.25,957.71,-0.0,"18/01, 14:20:21"
-33.368495,-70.690315,30.37,32.07,26.17,957.71,-0.0,"18/01, 14:20:25"
-33.368495,-70.690315,30.3,31.99,25.96,957.72,0.0,"18/01, 14:20:29"
-33.368495,-70.690315,30.25,31.89,25.87,957.71,0.0,"18/01, 14:20:33"
-33.368495,-70.690315,30.18,31.84,25.77,957.66,-0.0,"18/01, 14:20:37"
-33.368495,-70.690315,30.21,31.87,25.87,957.65,0.0,"18/01, 14:20:41"
-33.368495,-70.690315,30.23,31.89,26.26,957.68,-0.0,"18/01, 14:20:45"
-33.368495,-70.690315,30.16,31.81,26.36,957.67,0.0,"18/01, 14:20:49"
-33.36849333333333,-70.690315,30.23,31.81,26.46,957.67,-0.0,"18/01, 14:20:53"
-33.36849333333333,-70.690315,30.09,31.76,26.28,957.67,-0.0,"18/01, 14:20:57"
-33.36849333333333,-70.690315,30.16,31.77,26.36,957.66,-0.0,"18/01, 14:21:01"
-33.36849333333333,-70.690315,30.19,31.79,26.46,957.64,0.09,"18/01, 14:21:05"
-33.36849333333333,-70.690315,30.09,31.76,26.37,957.67,-0.0,"18/01, 14:21:09"
-33.36849333333333,-70.690315,30.02,31.72,26.28,957.68,0.05,"18/01, 14:21:13"
-33.36849333333333,-70.690315,30.02,31.7,26.08,957.69,-0.0,"18/01, 14:21:17"
-33.36849333333333,-70.690315,29.97,31.64,26.08,957.7,0.1,"18/01, 14:21:21"
-33.36849333333333,-70.690315,29.98,31.57,26.08,957.7,0.0,"18/01, 14:21:25"
-33.36849333333333,-70.690315,29.98,31.57,26.18,957.73,-0.0,"18/01, 14:21:29"
-33.36849333333333,-70.690315,29.97,31.62,26.37,957.75,-0.0,"18/01, 14:21:33"
-33.36849333333333,-70.690315,29.94,31.58,26.18,957.76,0.02,"18/01, 14:21:37"
-33.36849333333333,-70.690315,29.72,31.47,26.09,957.76,0.0,"18/01, 14:21:41"
-33.36849333333333,-70.690315,29.72,31.36,26.29,957.72,0.02,"18/01, 14:21:45"
-33.36849333333333,-70.690315,29.56,31.36,26.4,957.69,0.0,"18/01, 14:21:49"
-33.368491666666664,-70.690315,29.63,31.33,26.4,957.71,-0.0,"18/01, 14:21:53"
-33.368491666666664,-70.690315,29.66,31.32,26.48,957.73,-0.0,"18/01, 14:21:57"
-33.368491666666664,-70.690315,29.65,31.27,26.48,957.71,0.02,"18/01, 14:22:01"
-33.368491666666664,-70.690315,29.6,31.19,26.5,957.66,0.0,"18/01, 14:22:05"
-33.368491666666664,-70.690315,29.63,31.18,26.59,957.66,-0.0,"18/01, 14:22:09"
-33.368491666666664,-70.690315,29.66,31.25,26.48,957.65,0.0,"18/01, 14:22:13"
-33.368491666666664,-70.690315,29.69,31.3,26.39,957.67,-0.0,"18/01, 14:22:17"
-33.368491666666664,-70.690315,29.69,31.34,26.39,957.65,-0.0,"18/01, 14:22:21"
-33.368491666666664,-70.690315,29.68,31.31,26.58,957.68,0.0,"18/01, 14:22:25"
-33.368491666666664,-70.69031666666666,29.51,31.24,26.59,957.69,0.13,"18/01, 14:22:30"
-33.36848333333333,-70.69031833333334,29.47,31.16,26.7,957.67,0.0,"18/01, 14:22:33"
-33.36848333333333,-70.69031166666667,29.56,31.17,26.79,957.69,-0.0,"18/01, 14:22:37"
-33.36848,-70.69030833333333,29.59,31.21,27.09,957.69,0.0,"18/01, 14:22:41"
-33.368476666666666,-70.69030666666667,29.65,31.26,27.17,957.69,0.11,"18/01, 14:22:45"
-33.368476666666666,-70.69030666666667,29.6,31.29,26.89,957.67,-0.0,"18/01, 14:22:49"
-33.368476666666666,-70.69030666666667,29.54,31.25,26.59,957.65,0.0,"18/01, 14:22:53"
-33.368476666666666,-70.69030666666667,29.59,31.19,26.59,957.65,0.0,"18/01, 14:22:57"
-33.368476666666666,-70.69030666666667,29.6,31.21,26.89,957.64,0.06,"18/01, 14:23:01"
-33.368476666666666,-70.69030666666667,29.65,31.22,27.27,957.64,0.0,"18/01, 14:23:05"
-33.368476666666666,-70.69030666666667,29.68,31.21,27.37,957.65,-0.07,"18/01, 14:23:09"
-33.368476666666666,-70.69030666666667,29.72,31.24,27.08,957.68,-0.0,"18/01, 14:23:13"
-33.368476666666666,-70.69030666666667,29.68,31.24,26.68,957.68,0.03,"18/01, 14:23:17"
-33.368476666666666,-70.69030666666667,29.69,31.25,26.48,957.64,-0.0,"18/01, 14:23:21"
-33.368476666666666,-70.69030833333333,29.71,31.23,26.68,957.66,0.03,"18/01, 14:23:25"
-33.368476666666666,-70.69030833333333,29.66,31.26,26.68,957.65,-0.0,"18/01, 14:23:29"
-33.368476666666666,-70.69030666666667,29.47,31.24,26.59,957.64,0.02,"18/01, 14:23:33"
-33.368476666666666,-70.69030666666667,29.5,31.2,26.59,957.64,0.0,"18/01, 14:23:38"
-33.368476666666666,-70.69030666666667,29.53,31.12,26.7,957.64,0.03,"18/01, 14:23:41"
-33.368476666666666,-70.69030666666667,29.59,31.16,26.89,957.65,-0.0,"18/01, 14:23:45"
-33.368476666666666,-70.69030833333333,29.51,31.18,26.79,957.67,0.01,"18/01, 14:23:49"
-33.368476666666666,-70.69030833333333,29.36,31.11,26.71,957.62,-0.0,"18/01, 14:23:53"
-33.368476666666666,-70.69030833333333,29.49,31.12,27.09,957.6,-0.0,"18/01, 14:23:57"
-33.368476666666666,-70.69030833333333,29.53,31.1,27.19,957.59,0.0,"18/01, 14:24:02"
-33.368476666666666,-70.69030833333333,29.57,31.11,27.09,957.63,-0.0,"18/01, 14:24:05"
-33.368476666666666,-70.69030833333333,29.54,31.14,26.99,957.64,-0.0,"18/01, 14:24:09"
-33.368476666666666,-70.69030833333333,29.56,31.15,27.09,957.63,0.0,"18/01, 14:24:13"
-33.368476666666666,-70.69030833333333,29.27,31.09,26.9,957.59,-0.0,"18/01, 14:24:17"
-33.368478333333336,-70.69030833333333,29.34,31.04,26.9,957.64,0.0,"18/01, 14:24:21"
-33.36848,-70.69030833333333,29.42,31.04,26.99,957.66,0.05,"18/01, 14:24:26"
-33.36848166666667,-70.69031,29.38,31.0,26.9,957.65,0.0,"18/01, 14:24:29"
-33.36849,-70.69031333333334,29.45,31.0,26.89,957.65,0.0,"18/01, 14:24:33"
-33.368498333333335,-70.69032,29.49,30.99,26.89,957.66,0.0,"18/01, 14:24:37"
-33.3685,-70.69032,29.47,30.99,26.99,957.68,0.02,"18/01, 14:24:41"
-33.36850166666667,-70.69032,29.49,30.98,27.19,957.71,-0.0,"18/01, 14:24:45"
-33.368498333333335,-70.69032,29.39,30.92,27.0,957.68,0.13,"18/01, 14:24:49"
-33.36849333333333,-70.69032,29.44,30.92,26.99,957.61,-0.0,"18/01, 14:24:53"
-33.36851,-70.69032833333333,29.44,30.89,27.28,957.66,0.01,"18/01, 14:24:58"
-33.368516666666665,-70.69032833333333,29.49,30.94,27.28,957.68,-0.0,"18/01, 14:25:01"
-33.36850333333334,-70.69032166666666,29.5,30.93,27.19,957.67,0.06,"18/01, 14:25:05"
-33.36850333333334,-70.69032166666666,29.53,30.95,27.19,957.69,-0.0,"18/01, 14:25:09"
-33.368505,-70.69032166666666,29.59,31.02,27.28,957.71,0.1,"18/01, 14:25:13"
-33.368505,-70.69032333333334,29.54,31.06,27.19,957.69,0.0,"18/01, 14:25:17"
-33.368505,-70.69032333333334,29.61,31.11,27.28,957.7,0.07,"18/01, 14:25:21"
-33.368505,-70.69032333333334,29.65,31.17,27.37,957.68,0.0,"18/01, 14:25:25"
-33.368505,-70.69032333333334,29.68,31.22,27.37,957.7,0.02,"18/01, 14:25:29"
-33.368505,-70.69032333333334,29.75,31.27,27.27,957.72,-0.0,"18/01, 14:25:33"
-33.368505,-70.69032333333334,29.72,31.3,27.08,957.73,0.02,"18/01, 14:25:38"
-33.368505,-70.69032333333334,29.51,31.26,26.89,957.72,-0.0,"18/01, 14:25:41"
-33.368505,-70.69032333333334,29.53,31.18,26.79,957.68,0.0,"18/01, 14:25:45"
-33.368505,-70.69032333333334,29.34,31.09,26.61,957.67,-0.0,"18/01, 14:25:49"
-33.368505,-70.69032333333334,29.32,31.06,26.61,957.67,0.02,"18/01, 14:25:53"
-33.368505,-70.69032333333334,29.32,30.99,26.71,957.65,-0.0,"18/01, 14:25:57"
-33.368505,-70.69032333333334,29.24,30.95,26.71,957.63,-0.01,"18/01, 14:26:01"
-33.36850666666667,-70.69032,29.19,30.92,26.81,957.66,-0.0,"18/01, 14:26:05"
-33.36850833333333,-70.69032166666666,29.2,30.9,26.9,957.67,-0.0,"18/01, 14:26:09"
-33.36850666666667,-70.69032333333334,28.97,30.8,26.82,957.67,0.0,"18/01, 14:26:13"
-33.368518333333334,-70.69033333333333,28.89,30.69,26.83,957.66,-0.0,"18/01, 14:26:17"
-33.36852833333333,-70.69034333333333,28.82,30.6,26.93,957.66,0.0,"18/01, 14:26:21"
-33.368545,-70.69035,28.85,30.57,27.03,957.67,-0.0,"18/01, 14:26:25"
-33.36850666666667,-70.690325,28.89,30.57,27.23,957.69,-0.0,"18/01, 14:26:29"
29.95,31.72,30.31,954.82,-0.0,"21/01, 17:22:02"
29.95,31.72,30.31,954.82,-0.0,"21/01, 17:22:02"
29.95,31.72,30.31,954.79,0.04,"21/01, 17:22:05"
29.95,31.72,30.31,954.79,0.04,"21/01, 17:22:05"
29.97,31.73,30.31,954.76,-0.0,"21/01, 17:22:09"
29.97,31.73,30.31,954.76,-0.0,"21/01, 17:22:09"
29.97,31.69,30.31,954.68,-0.0,"21/01, 17:22:12"
29.97,31.69,30.31,954.68,-0.0,"21/01, 17:22:12"
29.98,31.74,30.31,954.74,-0.0,"21/01, 17:22:15"
29.98,31.74,30.31,954.74,-0.0,"21/01, 17:22:15"
30.0,31.77,30.31,954.76,0.01,"21/01, 17:22:19"
30.0,31.77,30.31,954.76,0.01,"21/01, 17:22:19"
30.02,31.82,30.31,954.76,0.0,"21/01, 17:23:01"
30.02,31.82,30.31,954.76,0.0,"21/01, 17:23:01"
30.08,31.91,30.21,954.75,0.0,"21/01, 17:24:12"
30.15,31.98,30.3,954.79,-0.0,"21/01, 17:25:07"
30.15,31.98,30.3,954.79,-0.0,"21/01, 17:25:07"
30.16,31.98,30.3,954.79,-0.0,"21/01, 17:25:11"
30.16,31.98,30.3,954.79,-0.0,"21/01, 17:25:11"
30.15,32.02,30.4,954.75,0.0,"21/01, 17:26:50"
30.15,32.02,30.4,954.75,0.0,"21/01, 17:26:50"
30.19,32.01,30.59,954.74,-0.0,"21/01, 17:26:54"
30.19,32.01,30.59,954.74,-0.0,"21/01, 17:26:54"
30.21,32.07,30.19,954.8,0.08,"21/01, 17:28:16"
30.21,32.07,30.19,954.8,0.08,"21/01, 17:28:16"
30.3,32.15,30.3,954.76,0.0,"21/01, 17:30:45"
30.3,32.15,30.3,954.76,0.0,"21/01, 17:30:45"
30.28,32.14,30.3,954.76,-0.0,"21/01, 17:30:49"
30.28,32.14,30.3,954.76,-0.0,"21/01, 17:30:49"
30.3,32.13,30.3,954.76,-0.0,"21/01, 17:30:53"
30.3,32.13,30.3,954.76,-0.0,"21/01, 17:30:53"
30.3,32.15,30.49,954.77,0.0,"21/01, 17:30:57"
30.3,32.15,30.49,954.77,0.0,"21/01, 17:30:57"
30.35,32.22,30.49,954.77,-0.0,"21/01, 17:36:16"
30.35,32.22,30.49,954.77,-0.0,"21/01, 17:36:16"
30.35,32.22,30.49,954.76,0.0,"21/01, 17:36:20"
30.35,32.22,30.49,954.76,0.0,"21/01, 17:36:20"
30.37,32.18,30.49,954.65,-0.0,"21/01, 17:36:24"
30.37,32.18,30.49,954.65,-0.0,"21/01, 17:36:24"
30.35,32.22,30.49,954.8,-0.0,"21/01, 17:37:35"
30.35,32.22,30.49,954.8,-0.0,"21/01, 17:37:35"
30.35,32.21,30.49,954.79,-0.01,"21/01, 17:37:39"
30.35,32.21,30.49,954.79,-0.01,"21/01, 17:37:39"
30.37,32.22,30.49,954.79,-0.0,"21/01, 17:37:43"
30.37,32.22,30.49,954.79,-0.0,"21/01, 17:37:43"
30.4,32.16,30.68,954.71,0.0,"21/01, 17:37:47"
30.4,32.16,30.68,954.71,0.0,"21/01, 17:37:47"
